@relation 'Combined page and image based data-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.instance.SMOTE-C0-K5-P336.0-S1'

@attribute PctExtHyperlinks numeric
@attribute PctNullSelfRedirectHyperlinks numeric
@attribute FrequentDomainNameMismatch numeric
@attribute NumDash numeric
@attribute SubmitInfoToEmail numeric
@attribute NumDots numeric
@attribute FCTH18 numeric
@attribute FCTH24 numeric
@attribute FCTH25 numeric
@attribute FCTH42 numeric
@attribute FCTH43 numeric
@attribute 'Spatial Pyramid of Local Binary Patterns0' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns1' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns34' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns36' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns37' numeric
@attribute 'MPEG-7 Edge Histogram17' numeric
@attribute 'MPEG-7 Edge Histogram20' numeric
@attribute 'MPEG-7 Edge Histogram37' numeric
@attribute 'MPEG-7 Edge Histogram39' numeric
@attribute 'MPEG-7 Edge Histogram42' numeric
@attribute 'MPEG-7 Color Layout1' numeric
@attribute 'MPEG-7 Color Layout3' numeric
@attribute 'MPEG-7 Color Layout4' numeric
@attribute 'MPEG-7 Color Layout5' numeric
@attribute 'MPEG-7 Color Layout8' numeric
@attribute nom {0,1}

@data
0.780814,0,0.096277,0.870861,0.798326,3.090719,0,1.486535,0,0,0,0,0.285441,0.162856,0,0,15.915094,22.106322,15.443973,16,15.809249,0,0.692228,0,0,0.974184,1
0.559822,0,0.007848,0,0.269497,3,0,1.853778,0,0,0,0,0.61444,0.945474,0,0,15.234358,19.247207,15.510378,16,15.910058,0,0.071612,0,0,1.864632,1
0.210851,0,0,0,1,3,0.875116,0.059555,0.621985,0,0,0,0.438047,0,0,0,16,13.027257,16,13.118595,15.96641,0,0,0,0,0,1
0.246261,0,0,0.729576,1.484749,3,1.891376,2.967297,0.963198,0.604222,0,0,0.561156,0.653506,0,0,15.321915,13.62501,16,14.016549,15.203649,0,0,0,0,0,1
0.429778,0,0,0.870507,0.514378,2.192534,2.60685,2.802621,0.417689,0,0.395418,0,0.143027,0.01039,0,0,15.090064,13.885481,16,13.253311,15,0,0.478619,0,0,0.719776,1
0.663456,0,0,0,0.63316,2.807739,0.108889,0,1,0,0,0.315666,1.06623,0.103788,0.478344,1.432418,15.314947,13.609586,16,13,15,0,0,0,2.560069,0,1
1.613824,0,0.7138,0.648583,10.184003,2.351842,0,1,0,0,0,0,0,0.570744,0,0,16,16.205532,16,17.482244,16,0,0,0,0,0,1
1.647249,0,0.891072,0.559868,8.112894,2.858729,0,1.330123,0,0,0,0,0,2.358633,0,0,15.364042,16.158226,16,16.028694,16,0,0,0,0,0,1
0.99237,0,0.079593,1,4.327217,2.226091,0.100834,1.215192,0,0.261882,0,0,0,1.100462,0,0,15.80109,15.063693,16,15.563488,16,0,0,0,0,0,1
0.571053,0,0.049558,0,0,3.820608,0,1.368462,0.824918,0,0,0,0.451695,0.153893,0,0,16,27.291663,15,15.04149,15,0,0.58671,0,0.589639,1.705123,1
0.978557,0,0.115999,0.295575,0.761609,5.64442,0,3.571187,1,0,0,0.000834,0.547837,1.473165,0.449544,0.612611,15.924251,24.290236,15,15.893787,15,0.453714,2.546868,1.486309,1.29822,0.442853,1
0.888934,0,0.243913,0.465363,0.755557,4.255351,0,2.56283,1,0,0,0.079042,0.651229,1.480796,0.179886,2.924118,15.425889,24.198498,15,14.960768,15,0.836937,2.330833,1.187234,2.387189,0.387266,1
0.569241,0,0.036117,0,0,3.654347,0,1.302402,0.929534,0,0,0,0.61763,0.831163,0,0,16,28.429401,15,14.92728,15,0,0.972392,0,0.922281,1.660109,1
