@relation 'feature_compiled_all-weka.filters.unsupervised.attribute.Remove-R46-50,53,56-60-weka.filters.unsupervised.attribute.Remove-R2-4,6-26,28-33,36-38,40-47-weka.filters.unsupervised.attribute.Remove-R7'

@attribute NumDots numeric
@attribute NumDash numeric
@attribute PctExtHyperlinks numeric
@attribute PctNullSelfRedirectHyperlinks numeric
@attribute FrequentDomainNameMismatch numeric
@attribute SubmitInfoToEmail numeric
@attribute CLASS_LABEL {0,1}

@data
2,0,0.072289,0,0,0,0
3,0,0,0,0,0,0
3,0,0.153846,0.038462,0,0,0
2,0,0.006961,0.00232,0,0,0
5,0,0.676471,0,0,0,0
4,0,0,0,0,0,0
4,1,0.087912,0,0,0,0
3,2,0,0,0,0,0
1,6,0.125,0,0,0,0
3,11,0.033333,0.1,0,0,0
5,0,0,0,0,0,0
4,1,0.039216,0,0,0,0
2,1,0.05,0,0,0,0
4,1,0.018868,0,0,0,0
2,1,0,0,0,0,0
4,1,0.083333,0,0,0,0
3,0,0,0,0,0,0
2,0,0.068182,0,0,0,0
3,0,0.111111,0,0,0,0
2,0,0.039216,0.132353,0,0,0
3,0,0.055556,0,0,0,0
1,0,0,0,0,0,0
3,0,0.099415,0,0,0,0
3,0,0.318841,0,0,0,0
2,6,0.016216,0,0,0,0
1,3,0.044118,0,0,0,0
1,4,0.030769,0,0,0,0
1,7,0.241379,0.094828,0,1,0
4,1,0,0,0,0,0
7,0,0.022727,0,0,0,0
3,0,0.076923,0,0,0,0
1,11,0.123077,0.084615,0,1,0
1,5,0.192308,0.125,0,1,0
2,10,0.117647,0,0,0,0
1,3,0.288288,0,0,1,0
2,0,0.111111,0,0,0,0
2,0,0.08,0.01,0,0,0
1,8,0.566667,0.024242,0,0,0
2,0,0.033333,0,0,0,0
1,7,0.160584,0.080292,0,1,0
1,8,0.077922,0.090909,0,1,0
1,18,0.341176,0.070588,0,0,0
1,4,0.048,0.024,0,0,0
3,5,1,0,1,0,0
2,4,0.166667,0,0,0,0
1,8,0.166667,0.068182,0,1,0
3,0,0.236842,0,0,0,0
2,0,0.130435,0,0,0,0
1,4,0.29932,0.013605,0,1,0
2,5,0.037037,0.222222,0,0,0
1,6,0.038462,0,0,0,0
3,9,0,0,0,0,0
1,4,0.106061,0.060606,0,0,0
2,7,0.065844,0.065844,0,0,0
3,0,0.214286,0,0,1,0
2,0,0.090909,0.003788,0,0,0
1,4,0.174312,0.045872,0,0,0
1,5,0.076923,0,0,0,0
1,2,0.044776,0.044776,0,1,0
2,1,0.019892,0,0,0,0
1,0,0.041667,0.041667,0,0,0
2,0,0.5,0,0,0,0
1,9,0.177419,0,0,1,0
3,13,0.306122,0,0,0,0
4,0,0.030702,0.004386,0,0,0
3,2,0.12605,0,0,0,0
2,1,0.246914,0.012346,0,0,0
1,1,0.075,0.075,0,0,0
1,6,0.386667,0,0,1,0
2,0,0.053333,0,0,0,0
1,5,0.370968,0.096774,0,0,0
3,3,0.394472,0.005025,0,0,0
2,0,0.72,0,1,1,0
2,2,0.163043,0.01087,0,0,0
3,4,0.12945,0.058252,0,0,0
2,0,0.025806,0,0,0,0
1,6,0.0625,0.114583,0,1,0
3,8,0.555556,0,0,0,0
2,0,0.041667,0,0,0,0
3,0,0.195652,0,0,0,0
1,6,0.364865,0,0,0,0
1,3,0.412121,0,0,1,0
3,0,0.013699,0.136986,0,0,0
8,0,0,0,0,0,0
2,4,0.040816,0,0,1,0
2,9,0.049689,0.15942,0,1,0
2,4,0.191176,0.029412,1,0,0
3,0,0,0,0,0,0
5,0,0,0,0,0,0
3,0,0.5625,0,0,1,0
2,0,0.023529,0,0,0,0
1,13,0.42029,0.043478,0,0,0
2,11,0.076923,0.034188,0,1,0
3,2,0.218391,0,0,0,0
2,0,0.0625,0,0,0,0
2,0,0.035088,0,0,0,0
3,2,0.036364,0,0,0,0
2,0,0,0,0,1,0
3,5,0.317343,0.00369,0,1,0
1,6,0.130631,0.04955,0,1,0
1,8,0.209677,0.016129,0,0,0
3,3,0.104478,0.104478,0,1,0
3,7,0.2,0.017391,0,0,0
1,7,0.008065,0.016129,0,0,0
2,8,0.159292,0,0,0,0
2,0,1,0,1,0,0
2,5,0.006993,0,0,0,0
1,10,0.15847,0.016393,0,0,0
3,5,0.674157,0.022472,1,0,0
1,9,0.228758,0.071895,0,1,0
2,4,0.038806,0.01194,0,1,0
3,8,0.147826,0.017391,0,0,0
2,0,0.009901,0,0,0,0
2,6,0.047619,0.005291,0,0,0
1,8,0.066667,0,0,1,0
2,0,0.117647,0,0,1,0
3,0,0.173913,0,1,0,0
1,4,0.148148,0.018519,0,1,0
2,0,0.612069,0,0,1,0
2,9,0.015873,0.063492,0,0,0
2,6,0.138614,0.039604,0,0,0
2,12,0.100806,0.008065,0,0,0
3,0,0.094595,0,0,0,0
2,2,0.088889,0.026667,0,0,0
1,4,0.166667,0,0,0,0
1,6,0.108108,0.081081,0,0,0
1,0,0.176471,0,0,0,0
2,0,0.432432,0,0,1,0
3,5,0.022624,0.003017,0,0,0
1,12,0.280702,0.017544,0,0,0
4,8,0.403023,0.017632,0,0,0
3,4,0.613412,0.003945,0,0,0
1,0,0.117117,0,0,0,0
3,0,0,0,0,1,0
1,5,0.378049,0.006098,0,1,0
4,0,0.057143,0,0,0,0
1,6,0.076923,0.005917,0,0,0
1,5,0.316456,0.405063,0,1,0
2,0,0.108108,0.081081,0,0,0
1,2,0.518987,0,0,0,0
1,2,0.603448,0,0,0,0
1,4,0.039683,0.019274,0,0,0
2,6,0.428571,0,0,0,0
2,5,0.036474,0.027356,0,0,0
3,9,0.255319,0.06383,0,0,0
2,0,0.347826,0.008696,0,1,0
3,1,0.042553,0,0,0,0
2,5,0.186335,0.043478,0,0,0
3,3,0.555172,0,0,0,0
2,4,0.37931,0.009852,0,0,0
2,8,0.095,0.005,0,1,0
2,10,0,0,0,0,0
2,6,0.181818,0.045455,0,1,0
2,6,0.054983,0.003436,0,0,0
3,0,0.130435,0.019763,0,1,0
2,5,0.174785,0.022923,0,0,0
4,0,0.031496,0.015748,0,0,0
2,0,0.556962,0,0,0,0
2,2,0.087379,0.009709,0,1,0
2,5,0.479167,0.0625,0,0,0
3,2,0.16129,0.040323,0,1,0
3,3,0,0,0,0,0
3,5,0.153191,0.008511,0,0,0
3,3,0.041667,0.005208,0,0,0
2,7,0.028653,0.011461,0,0,0
2,8,0.276119,0,0,0,0
2,2,0.223301,0,0,0,0
2,3,0.146341,0,0,0,0
2,10,0.011547,0,0,1,0
3,1,0.361111,0,0,1,0
3,5,0.12,0.012,0,0,0
2,4,0.040816,0.010204,0,1,0
2,11,0.041045,0.003731,0,0,0
2,6,0.461538,0.038462,0,0,0
2,8,0.159091,0.037879,0,1,0
2,10,0.055249,0.005525,0,0,0
2,2,0.540323,0.048387,0,1,0
2,5,0.167939,0.038168,0,1,0
2,12,0.047826,0.013043,0,0,0
2,3,0.024,0.024,0,0,0
2,9,0.111111,0.022222,0,0,0
1,1,0.061856,0,0,0,0
1,11,0.25,0.05,0,0,0
2,9,0.146341,0.02439,0,0,0
3,5,0.276596,0.053191,0,0,0
2,3,0.18408,0.049751,0,0,0
2,3,0.070707,0.030303,0,1,0
2,6,0.337719,0,0,1,0
2,4,0.079208,0,0,0,0
2,7,0.04,0.016,0,0,0
2,8,0.318182,0.060606,0,1,0
2,9,0.068729,0,0,0,0
1,7,0.402597,0.12987,0,1,0
1,5,0.148148,0.185185,0,0,0
3,0,0.137931,0,0,1,0
1,6,0.132701,0.028436,0,0,0
1,7,0,0,0,1,0
2,6,0.257576,0,0,1,0
2,4,0.882784,0.043956,0,0,0
1,0,0,0,0,0,0
2,0,0.153846,0,0,0,0
3,0,0.454545,0,0,0,0
1,3,0.151515,0.030303,0,0,0
3,4,0.404255,0.042553,0,0,0
1,5,0.017663,0.001359,0,0,0
2,0,0.223404,0,0,0,0
1,7,0.029762,0.041667,0,0,0
1,15,0.181347,0.005181,0,0,0
2,0,0.409091,0,0,1,0
1,11,0.403226,0.012097,0,1,0
3,4,0.020548,0.006849,0,0,0
2,2,0.125,0,0,0,0
3,10,0.101124,0.101124,0,1,0
2,1,0.008746,0,0,0,0
2,10,0.287958,0.020942,0,0,0
3,0,0.065217,0,0,1,0
2,2,0,0,0,1,0
2,2,0.022989,0,0,0,0
2,3,0.108434,0.006024,0,1,0
2,0,0.045872,0,0,0,0
3,0,0.672598,0,1,0,0
3,7,0.135266,0.033816,0,1,0
3,3,0,0,0,0,0
1,4,0.122449,0,0,0,0
4,7,0,0,1,0,0
3,9,0.104167,0,0,0,0
2,3,0.148649,0,0,0,0
2,0,0.076923,0,0,0,0
1,9,0.130435,0.048913,0,1,0
3,0,0.104839,0.032258,0,0,0
2,0,0.074074,0,0,0,0
2,9,0.368421,0.131579,0,1,0
2,6,0.193548,0,0,0,0
1,4,0.123457,0.024691,0,0,0
2,4,0.067568,0.013514,0,1,0
1,0,0.4375,0.0375,0,0,0
2,10,0.681614,0.067265,0,0,0
2,0,0.105556,0,0,1,0
2,2,0.092308,0.092308,0,0,0
1,1,0.138739,0.021622,0,0,0
2,8,0.058824,0.117647,0,0,0
4,0,0.037037,0,0,1,0
2,0,0.019231,0,0,0,0
1,1,0.04918,0,0,0,0
1,8,0.25974,0.006494,0,1,0
1,6,0.388186,0,0,0,0
2,0,0.01466,0,0,1,0
2,0,0.020747,0.041494,0,0,0
3,8,0.166667,0.055556,0,1,0
2,0,0.097403,0,0,0,0
2,0,0.116667,0.016667,0,0,0
2,1,0.174242,0.030303,0,0,0
2,6,0.030303,0,0,1,0
3,7,0.04,0,0,0,0
2,7,0.127273,0,0,0,0
1,11,0.391304,0,0,0,0
1,4,0.773109,0,1,0,0
1,6,0.041176,0.023529,0,1,0
3,0,0.125,0.0125,0,0,0
2,7,0.012766,0.038298,0,0,0
3,0,0,0,0,0,0
3,2,0.115607,0.011561,0,0,0
3,0,0,0,0,0,0
2,1,0.109375,0,0,0,0
3,0,0.007634,0,0,0,0
3,0,0.030303,0,0,1,0
2,0,0.004975,0,0,1,0
1,4,0.301676,0.022346,0,0,0
2,4,0.133333,0,0,0,0
1,8,0.114583,0.072917,0,0,0
1,3,0.275986,0.007168,0,1,0
1,6,0.027933,0.027933,0,0,0
2,2,0.071651,0.021807,0,0,0
3,4,0.603524,0.008811,0,0,0
2,1,0.344262,0.204918,0,0,0
1,6,0.101695,0,0,0,0
3,6,0.239669,0.016529,0,1,0
1,11,0.18,0.02,0,0,0
3,1,0.020755,0.00566,0,0,0
3,7,0.132075,0,0,0,0
1,6,0.103306,0.012397,0,1,0
2,11,0.611842,0,1,0,0
2,1,0,0,0,0,0
1,5,0.284946,0.032258,0,0,0
3,1,0.080645,0,0,1,0
3,6,0.053846,0.007692,0,0,0
3,3,0.162162,0.027027,0,0,0
1,3,0.084211,0.094737,0,0,0
1,8,0.163265,0.05102,0,0,0
3,2,0.077922,0,0,0,0
2,4,0.098592,0,0,0,0
2,9,0.105263,0,0,0,0
1,5,0.409091,0,0,1,0
2,2,0,0,0,0,0
2,5,0.261905,0,0,0,0
2,6,0.469388,0,0,0,0
2,0,0.196721,0,0,0,0
1,4,0.152174,0,0,0,0
3,0,0.071429,0.357143,0,0,0
3,1,0.042885,0.001949,0,0,0
3,0,0.128205,0,0,1,0
2,0,0.04878,0.02439,0,0,0
2,0,0.349398,0.012048,0,0,0
1,0,0.088496,0,0,0,0
1,4,0.060606,0,0,0,0
1,1,0.017544,0,0,1,0
2,1,0.07438,0,0,0,0
3,3,0.066066,0.006006,0,0,0
3,0,0.119403,0.089552,0,0,0
3,0,0.162162,0.054054,0,0,0
1,7,0.169014,0.014085,0,0,0
2,0,0.157895,0,0,1,0
3,0,0,0,0,0,0
2,0,0,0,0,0,0
3,0,0,0,0,0,0
2,1,0.175,0.025,0,0,0
3,1,0.122449,0.102041,0,0,0
3,0,0.318182,0.045455,0,0,0
4,1,0.174757,0.019417,0,0,0
2,4,0.107595,0,0,0,0
3,0,0.272727,0,0,1,0
3,0,0.051282,0,0,0,0
2,0,0.171429,0,0,0,0
2,1,0.066667,0,1,0,0
1,4,0.107143,0.214286,0,0,0
2,4,0.066225,0,0,0,0
1,8,0.172727,0.072727,0,0,0
2,4,0.188679,0.402516,0,0,0
3,3,0.096552,0.006897,0,0,0
1,0,0.232558,0,0,0,0
3,12,0.169355,0,0,1,0
1,10,0.492537,0.029851,0,0,0
2,5,0.458333,0.125,0,0,0
1,1,0.014286,0.05,0,0,0
3,1,0.028571,0,0,0,0
3,1,0.052632,0,0,0,0
2,0,0.035714,0,0,0,0
5,1,0.1,0,0,0,0
1,7,0.04902,0,0,1,0
2,0,0.021978,0,0,1,0
5,0,0,0,0,0,0
3,0,0.003327,0,0,0,0
2,2,0.035714,0,0,0,0
3,1,0.162162,0.040541,0,0,0
3,0,0.008475,0,0,0,0
4,0,0.147059,0.117647,0,0,0
2,0,0.190476,0,0,0,0
1,0,0.545455,0,0,0,0
3,0,0.090909,0.045455,0,0,0
2,0,0.047619,0.003401,0,1,0
1,5,0.208333,0,0,0,0
2,0,0.191781,0,0,0,0
2,0,0.012346,0,0,0,0
1,8,0.101695,0,0,0,0
4,0,0.158333,0,0,0,0
3,1,0.110638,0,0,1,0
3,0,0.166667,0,0,0,0
2,10,0.12963,0,0,0,0
2,6,0.382716,0.08642,0,0,0
2,0,0.035714,0,0,1,0
2,0,0.028169,0,0,1,0
2,0,0.022472,0.011236,0,0,0
3,0,0.137931,0.241379,0,0,0
3,0,0.029412,0,0,0,0
2,15,0.919118,0,1,0,0
3,5,0.234043,0.015957,0,0,0
4,0,0.115385,0.153846,0,0,0
5,0,0,0.083333,0,0,0
5,0,0.006369,0,0,0,0
4,0,0.135135,0.135135,0,0,0
4,1,0.036145,0.048193,0,0,0
2,3,0.297619,0.130952,0,0,0
3,0,0.809524,0,1,0,0
3,4,0.033163,0,0,0,0
1,15,0.141509,0.09434,0,1,0
3,0,0.031111,0,0,1,0
4,5,0,0,0,0,0
3,3,0,0.25,0,0,0
4,1,0.09434,0,0,0,0
1,17,0.173913,0,0,0,0
1,3,0.051471,0,0,0,0
1,8,0.207595,0.005063,0,0,0
1,0,0.022727,0,0,0,0
2,0,0.021277,0.007092,0,0,0
1,9,0.443662,0.035211,0,0,0
3,0,0.395604,0.120879,0,0,0
2,3,0.078947,0.026316,0,0,0
1,6,0.080645,0,0,0,0
2,1,0,0,0,1,0
2,10,0.177419,0.032258,0,0,0
2,5,0.195719,0.012232,0,1,0
4,0,0,0,0,1,0
2,6,0.474638,0.043478,0,1,0
3,0,0.131148,0,0,1,0
3,14,0.05625,0.009375,0,0,0
1,9,0.225352,0.014085,0,0,0
1,8,0.309735,0.044248,0,1,0
3,8,0.038462,0,0,0,0
2,1,0.138889,0,0,1,0
1,3,0.119565,0.071739,0,1,0
2,3,0.178404,0.004695,0,1,0
1,8,0,0,0,0,0
1,3,0.011419,0.047308,0,1,0
3,5,0.037879,0,0,0,0
3,0,0.042017,0,0,0,0
4,10,0,0,0,0,0
1,12,0.2,0.014286,1,0,0
2,2,0.409091,0,0,0,0
1,5,0.196375,0.012085,0,0,0
2,0,0.016667,0,0,0,0
2,4,0.394904,0.019108,0,0,0
2,0,0.075,0,0,0,0
1,6,0.09816,0.042945,0,0,0
2,0,0,0,0,0,0
1,0,0.151515,0,0,0,0
3,0,0.12605,0,0,0,0
3,1,0.075472,0.056604,0,0,0
3,1,0.010033,0.010033,0,0,0
1,9,0.030303,0.10303,0,0,0
2,0,0.256757,0.006757,0,0,0
2,1,0.074766,0,0,0,0
1,0,0.352941,0,0,0,0
2,7,0.013536,0.003384,0,0,0
2,0,0.615385,0,0,1,0
2,7,0.09375,0,0,1,0
1,0,0.189655,0.034483,0,0,0
1,5,0.143791,0.013072,0,0,0
1,2,0.036364,0,0,0,0
1,3,0.069307,0,0,1,0
2,0,0.05102,0,0,0,0
3,0,0,0,0,1,0
1,7,0.256637,0,0,1,0
3,6,0.055556,0.018519,0,0,0
2,0,0.106667,0,0,0,0
3,5,0.015625,0,0,0,0
4,0,0,0,0,0,0
3,9,0.029499,0.011799,0,0,0
4,0,0.157895,0,0,0,0
3,9,0.107143,0,0,1,0
3,0,0.189655,0.005747,0,0,0
3,6,0.030864,0,0,0,0
2,6,0.196078,0.019608,0,0,0
3,9,0.040816,0,0,0,0
3,12,0.034722,0.027778,0,1,0
3,0,0.016949,0,0,0,0
3,0,0.09434,0,0,0,0
4,1,0.230769,0,0,0,0
3,4,0,0,0,0,0
3,0,0.009662,0,0,0,0
4,0,0.095238,0,0,0,0
3,8,0,0,0,0,0
3,3,0.071429,0,0,0,0
2,4,0.104396,0.016484,0,1,0
3,0,0.03268,0,0,0,0
3,13,0.254545,0.118182,0,0,0
3,0,0.043478,0,0,0,0
5,1,0.035714,0,0,0,0
2,11,0.020408,0.061224,0,0,0
3,0,0.035294,0,0,0,0
3,9,0.019868,0,0,0,0
2,4,0.447368,0,0,0,0
4,3,0.161765,0,0,0,0
3,5,0.056856,0,0,0,0
3,4,0.189076,0,0,1,0
3,0,0.088889,0,0,0,0
2,8,0.094225,0.094225,0,0,0
3,10,0.156463,0,0,1,0
2,9,0.0299,0.026578,0,0,0
4,0,0.25,0,0,0,0
3,0,0.036364,0,0,0,0
3,6,0.074074,0,0,0,0
3,6,0.034483,0,0,1,0
3,6,0,0,0,1,0
3,5,0.094697,0.007576,0,1,0
3,0,0.04,0,0,0,0
2,7,0.177914,0,0,0,0
3,0,0,0,0,0,0
4,11,0,0,0,0,0
3,0,0.095238,0,0,0,0
4,8,0,0,0,0,0
3,16,0.051724,0,0,0,0
3,8,0.094937,0.006329,0,0,0
3,5,0.140449,0.011236,0,0,0
4,0,0.054902,0,0,1,0
3,0,0.037975,0,0,0,0
3,8,0.029575,0,0,0,0
3,0,0.029412,0,0,0,0
3,3,0.041667,0,0,0,0
3,0,0.079365,0,0,1,0
3,0,0.064,0,0,0,0
3,0,0.046875,0,0,1,0
3,10,0.015873,0.015873,0,0,0
3,7,0.009887,0,0,0,0
3,8,0.137097,0.096774,0,1,0
1,6,0.130268,0.057471,0,0,0
3,0,0.011765,0,0,0,0
1,6,0.225806,0,0,0,0
1,8,0.103093,0.010309,0,0,0
1,5,0.089744,0.025641,0,0,0
3,3,0.021739,0,0,0,0
2,0,0.494505,0,0,0,0
2,1,0.034268,0,0,0,0
2,14,0.076923,0,0,0,0
7,2,0.20339,0,0,0,0
1,1,0.018405,0,0,0,0
1,0,0.125,0,0,0,0
1,1,0.062406,0,0,0,0
1,8,0.201754,0.087719,0,0,0
1,0,0.03125,0,0,0,0
1,8,0.059361,0,0,0,0
1,20,0.393443,0.040984,0,0,0
1,11,0.083004,0.027668,0,0,0
2,0,0.0131,0,0,1,0
4,0,0,0.019231,0,0,0
3,0,0.490654,0.009346,0,0,0
1,14,0.136364,0.068182,0,0,0
3,0,0.034483,0,0,0,0
3,0,0.03125,0,0,1,0
1,10,0.148936,0,0,0,0
1,6,0.066667,0,0,1,0
2,2,0.192982,0.087719,0,0,0
1,5,0.1,0.1,0,0,0
2,8,0.230769,0.025641,0,0,0
4,0,0.207447,0,0,0,0
1,11,0,0,0,0,0
1,6,0.143713,0.002994,0,1,0
2,5,0.022936,0,0,0,0
2,1,0,0,0,0,0
2,1,0.12,0,0,0,0
2,11,0.014184,0.003546,0,1,0
2,7,0.373494,0.012048,0,0,0
1,2,0,0,0,0,0
2,1,0.075472,0,0,0,0
1,0,0,0,1,1,0
2,0,0.034091,0,0,0,0
1,6,0.44898,0,0,0,0
2,0,1,0,1,0,0
1,13,0.103448,0.086207,0,1,0
3,6,0.02069,0.068966,0,0,0
1,14,0.421053,0.157895,0,0,0
1,4,0.23913,0.065217,0,1,0
3,0,0.157895,0,0,0,0
5,0,0.418182,0,0,0,0
2,8,0.076923,0.115385,0,0,0
1,6,0.025316,0,0,0,0
2,9,0.033868,0,0,0,0
1,0,0.190476,0,0,1,0
1,1,0.26764,0,0,0,0
2,0,0.070423,0,0,0,0
2,0,0.1875,0.03125,0,0,0
3,6,0.304348,0,0,0,0
1,5,0.230769,0,0,0,0
2,0,0.051948,0,0,0,0
2,11,0.150794,0,0,0,0
1,0,0.126984,0.015873,0,1,0
2,3,0.015789,0.042105,0,0,0
4,7,0.147668,0,0,1,0
1,8,0.242857,0.057143,0,1,0
1,7,0,0,0,0,0
1,1,0.117647,0.019608,0,0,0
1,2,0,0,1,0,0
1,8,0.133333,0.037037,0,0,0
2,1,0.25,0.015625,0,1,0
2,2,0.061983,0.045455,0,0,0
2,0,0.043651,0,0,0,0
2,8,0.053061,0.530612,0,1,0
1,10,0.078947,0.019737,0,0,0
2,9,0.116208,0.070336,0,0,0
1,11,0.26506,0,0,1,0
1,3,0.280303,0,0,0,0
5,0,0,0.090909,0,0,0
4,0,0.054054,0,0,1,0
4,0,0.10061,0,0,0,0
2,11,0.149171,0.01105,0,0,0
2,1,0.011236,0,0,1,0
1,9,0.4,0.133333,0,0,0
5,2,0.40724,0,0,0,0
1,0,0.286567,0.008955,0,0,0
1,8,0.032258,0.016129,0,0,0
1,6,0.06962,0.088608,0,0,0
2,3,0.081081,0,0,1,0
1,9,0.033557,0.026846,0,0,0
3,1,0.317365,0.011976,0,0,0
2,1,0.111111,0,0,1,0
1,9,0.103448,0.008621,0,0,0
3,0,0.054264,0,0,1,0
3,0,0.040816,0,0,0,0
2,0,0.205882,0,1,1,0
2,6,0.432692,0.019231,0,0,0
2,2,0.056338,0.037559,0,0,0
2,12,0.057803,0.086705,0,0,0
2,6,0.135965,0.039474,0,0,0
1,2,0.039216,0.019608,0,1,0
21,0,0.087591,0,0,0,0
3,0,0.118812,0,0,0,0
1,3,0.053571,0.096429,0,1,0
2,0,0.445887,0.004329,0,1,0
2,16,0.173333,0,0,0,0
2,9,0,0.178947,0,0,0
3,0,0,0,0,1,0
3,0,0.076923,0,0,0,0
2,7,0.155556,0,0,0,0
2,0,0.017241,0,0,0,0
3,3,0.078261,0.008696,0,0,0
1,7,0.132401,0.050164,0,0,0
3,0,0.087912,0.104396,0,1,0
3,0,0.44,0,0,1,0
1,8,0.098113,0.003774,0,0,0
1,5,0.153846,0.015385,0,0,0
2,1,0.218182,0,0,0,0
2,0,0.015686,0,0,1,0
3,0,0.245902,0,0,0,0
1,4,0.094972,0.027933,0,1,0
4,0,0.125,0,0,0,0
3,6,0.482759,0,0,0,0
1,2,0.283784,0.040541,0,1,0
4,0,0.072727,0,0,0,0
1,6,0.154098,0.052459,0,1,0
1,12,0.363636,0,0,1,0
2,8,0.085714,0,0,0,0
3,0,0.410256,0,0,0,0
3,0,0,0,0,0,0
1,3,0.177778,0,0,0,0
2,0,0.178571,0,0,0,0
2,0,0,0,0,0,0
2,0,0.193548,0,0,1,0
1,13,0.123457,0,0,0,0
1,5,0.016194,0.060729,0,0,0
1,1,0.192308,0,0,1,0
2,8,0.517483,0.041958,0,1,0
1,1,0,0,0,1,0
3,0,0.029412,0.029412,0,0,0
3,2,0.612903,0.010753,0,0,0
1,0,0.055046,0.009174,0,0,0
1,7,0.259109,0.024291,0,0,0
2,2,0.052083,0,0,0,0
1,0,0.778761,0.017699,0,1,0
1,7,0.376206,0.032154,0,0,0
1,12,0.1125,0.0375,0,0,0
3,1,0.275,0,0,0,0
1,10,0.230769,0.076923,0,0,0
1,7,0.0125,0.15,0,0,0
2,6,0.044444,0.222222,0,1,0
1,12,0.176471,0,0,0,0
1,6,0.006897,0.075862,0,1,0
2,0,0.062992,0,0,0,0
2,0,0.074074,0,0,0,0
2,3,0.111111,0.02381,0,0,0
2,0,0.140221,0,0,0,0
1,0,0.044444,0,0,0,0
3,8,0.36,0.016,0,1,0
1,6,0.010204,0,0,0,0
3,0,0.053097,0,0,0,0
1,5,0,0,0,0,0
1,8,0.109827,0.017341,0,1,0
3,6,0.22063,0.008596,0,1,0
3,2,0,0,0,0,0
3,1,0.119403,0,0,0,0
2,0,0,0,0,0,0
2,4,0.368421,0,0,0,0
2,0,0.043011,0.032258,0,0,0
3,0,0.088235,0,0,1,0
2,6,0.046296,0,0,1,0
1,9,0.235669,0.031847,0,1,0
1,10,0.432836,0,0,0,0
2,0,0.069565,0.011594,0,0,0
1,7,0.243243,0.027027,0,0,0
2,6,0.511278,0,0,0,0
3,0,0.372093,0,0,0,0
1,13,0.42029,0,0,0,0
2,0,0,0,0,0,0
1,5,0.275862,0.051724,0,0,0
4,6,0.082569,0,0,0,0
2,3,0.151515,0.121212,0,0,0
2,4,0.070588,0,0,0,0
1,0,0,0,0,1,0
3,0,0.111111,0,0,0,0
3,0,0.16,0.12,0,0,0
3,1,0,0.040816,0,0,0
2,0,0.183333,0,0,0,0
2,0,0.108108,0,0,0,0
2,6,0.168831,0,0,0,0
1,0,0.238095,0.119048,0,0,0
1,8,0.351852,0.074074,0,1,0
2,7,0.113636,0,0,1,0
1,9,0.348837,0.046512,0,1,0
3,8,0,0.033333,0,0,0
2,3,0.241379,0.172414,0,0,0
1,6,0.371728,0.057592,0,1,0
1,1,0.225225,0,0,0,0
1,3,0.178082,0,0,0,0
1,8,0.384615,0.076923,0,1,0
2,1,0.056818,0,0,1,0
2,18,0.44186,0.069767,0,0,0
2,4,0.381853,0,0,0,0
3,0,0.23125,0,0,1,0
1,6,0.255814,0.046512,0,0,0
1,7,0.157895,0.030075,0,1,0
1,6,0.137097,0.08871,0,1,0
1,6,0.75,0,0,1,0
1,4,0.12,0,0,0,0
2,0,0,0,0,0,0
1,10,0.329412,0.047059,0,1,0
1,9,0.182609,0.095652,0,1,0
1,0,0.223214,0,0,0,0
1,12,0.181034,0.094828,0,1,0
1,5,0.083333,0.111111,0,0,0
1,10,0.178218,0.108911,0,1,0
1,8,0.139535,0.085271,0,1,0
1,8,0.363636,0.018182,0,0,0
1,16,0.453125,0.1875,0,0,0
2,0,0.136986,0,0,0,0
2,0,0.071429,0,0,0,0
2,2,0,0,0,0,0
1,5,0.095652,0.026087,0,0,0
1,7,0.327402,0.014235,0,1,0
1,0,0.321739,0,0,0,0
1,6,0.069264,0.008658,0,0,0
1,11,0.056604,0.004717,0,0,0
1,8,0.128205,0.034188,0,0,0
1,7,0.178218,0.039604,0,1,0
1,7,0.140187,0.009346,0,0,0
1,0,0.089552,0.029851,0,1,0
1,6,0.161905,0.038095,0,1,0
1,10,0.220859,0.018405,0,1,0
1,6,0.226277,0.021898,0,1,0
1,8,0.169312,0.015873,0,1,0
1,9,0.194245,0.079137,0,1,0
1,7,0.162162,0.099099,0,1,0
2,0,0.174757,0,0,0,0
1,1,0.375,0,0,0,0
1,0,0.193548,0.080645,0,0,0
1,17,0.065217,0.052795,0,1,0
3,1,0.068966,0,0,0,0
1,9,0.078818,0.133005,0,1,0
1,19,0.255814,0,0,0,0
1,14,0.055195,0.058442,0,1,0
1,14,0.070175,0,0,0,0
1,6,0.086207,0.051724,0,0,0
3,11,0.08,0,0,0,0
1,2,0.255605,0,0,0,0
5,4,0.098485,0,0,0,0
1,9,0.153846,0.067308,0,0,0
1,4,0.328571,0,0,0,0
4,1,0,0,0,0,0
1,7,0.125,0,0,0,0
1,9,0.176471,0.044118,0,0,0
2,11,0.213115,0.021858,0,0,0
1,0,0.082707,0,0,0,0
2,4,0.054054,0,0,0,0
2,0,0.229508,0,0,0,0
2,0,0,0,0,0,0
3,2,0.01626,0.02439,0,1,0
1,5,0,0.15942,0,0,0
1,6,0.181818,0.004545,0,0,0
7,55,0,0,0,0,0
2,2,0.207207,0.018018,0,1,0
2,1,0,0,0,0,0
4,0,0,0,0,0,0
2,5,0.09375,0.025,0,0,0
2,0,0.063694,0,0,1,0
3,0,0.142857,0,0,0,0
3,6,0.039735,0.006623,0,1,0
1,15,0.34188,0,0,1,0
